protocol,duration,packet_count,hour,minute,dayofweek,hour_sin,hour_cos
-0.5095680721029195,-0.0649181692498202,-0.18423933175324947,-1.3931370177585767,-0.42896198187762336,-0.6181785399902183,0.40885674821927614,1.0964549881038945
1.7070530415447809,-0.2221405371409633,-0.2243523203971833,0.03160372856259645,0.9658833169029969,-0.6181785399902183,0.012560526042641525,-1.5542116582515235
-0.5095680721029195,-0.48499098361958937,-0.1910670745011531,-0.4864838155541938,1.5470688580615886,-0.6181785399902183,1.3385935298844645,-0.8800594061904972
-0.5095680721029195,-0.4729677892293976,-0.18423933175324947,-0.3569619295249962,1.4308317498298704,-0.6181785399902183,1.0952619398768122,-1.1593024120985398
-0.5095680721029195,-0.40109904652490147,-0.2226453847102074,0.6792131587085842,-0.7195547524569192,-0.6181785399902183,-1.4664371099681646,-0.5548740383937685
-0.5095680721029195,-0.4631846295261975,-0.22349885255369534,-0.6160057015833914,1.1402389792505745,-0.6181785399902183,1.4915581620534473,-0.5548740383937685
-0.5095680721029195,0.10401945102774514,-0.1688769105704663,-0.6160057015833914,-0.9520289689203559,-0.6181785399902183,1.4915581620534473,-0.5548740383937685
-0.5095680721029195,0.029801045307025233,-0.16546303919651448,-0.09791815746660111,1.7214245204091663,-0.6181785399902183,0.40885674821927664,-1.508269296362837
-0.5095680721029195,0.07096147264122424,-0.17741158900534584,0.5496912726793867,1.1402389792505745,-0.6181785399902183,-1.3134724777991815,-0.880059406190498
-0.5095680721029195,-0.17843594094032122,-0.19789481724905672,-1.3931370177585767,0.8496462086712785,-0.6181785399902183,0.40885674821927614,1.0964549881038945
0.5987424847209305,-0.45662381293244536,5.938538977429332,1.1973007028253746,-0.8939104148044968,1.617655637181814,-1.0701408877915297,0.7474881038395967
0.5987424847209305,-0.25041935850839403,-0.1611956999790747,0.161125614591794,-0.603317644225201,-0.6181785399902183,-0.38373569613399366,-1.5082692963628372
-0.5095680721029195,0.9184899127417271,-0.02037350580356233,1.4563444748837697,1.024001871018856,1.617655637181814,-0.3837356961339948,1.0964549881038939
0.5987424847209305,-0.45073332726338794,-0.2021621564664965,-1.2636151317293791,0.1522235592809684,-0.6181785399902183,0.7781460377650458,0.9617587984772061
-0.5095680721029195,3.572035614354504,-0.03232205561239369,1.067778816796177,1.1983575333664336,1.617655637181814,-1.3134724777991817,0.4682450979315548
-0.5095680721029195,0.11188481203114832,-0.1483936823267554,1.4563444748837697,-1.0682660771520742,1.617655637181814,-0.3837356961339948,1.0964549881038939
-0.5095680721029195,-0.5065020290187925,-0.23032659530159896,-1.5226589037877742,-0.42896198187762336,-0.6181785399902183,0.012560526042641336,1.1423973499925806
-0.5095680721029195,-0.33920151356969835,-0.17314424978790607,-1.1340932457001816,0.5590534380919826,-0.6181785399902183,1.0952619398768122,0.747488103839597
-0.5095680721029195,-0.04639847766511526,-0.174851185474882,-1.5226589037877742,-0.66143619834106,-0.6181785399902183,0.012560526042641336,1.1423973499925806
-0.5095680721029195,3.334291581886406,0.0769218283540644,1.3268225888545722,-1.242621739499652,1.617655637181814,-0.753024985679764,0.9617587984772057
-0.5095680721029195,-0.0549215470101253,-0.22179191686671945,-0.4864838155541938,0.09410500516510922,-0.6181785399902183,1.3385935298844645,-0.8800594061904972
-0.5095680721029195,-0.1727788260141923,-0.19021360665766515,1.4563444748837697,1.1983575333664336,1.617655637181814,-0.3837356961339948,1.0964549881038939
-0.5095680721029195,-0.005375340358955061,-0.2243523203971833,-1.004571359670984,1.4308317498298704,-0.6181785399902183,1.3385935298844642,0.4682450979315548
0.5987424847209305,-0.42586041920237966,-0.20472255999696037,0.2906475006209916,-1.591333064194807,-0.6181785399902183,-0.7530249856797628,-1.3735731067361492
-0.5095680721029195,-0.254315711757093,-0.21240377058835194,-1.5226589037877742,-1.242621739499652,-0.6181785399902183,0.012560526042641336,1.1423973499925806
-0.5095680721029195,0.0964625205614598,-0.19192054234464107,-0.4864838155541938,-0.8939104148044968,-0.6181785399902183,1.3385935298844645,-0.8800594061904972
-0.5095680721029195,-0.2640102834112336,-0.2166711098057917,-1.5226589037877742,-0.48708053599348256,-0.6181785399902183,0.012560526042641336,1.1423973499925806
-0.5095680721029195,0.13546438421676335,-0.17655812116185787,-1.3931370177585767,0.9658833169029969,-0.6181785399902183,0.40885674821927614,1.0964549881038945
-0.5095680721029195,-0.11448623609846803,-0.21752457764927968,-0.745527587612589,-0.8357918606886376,-0.6181785399902183,1.5437315494874506,-0.20590715412947136
-0.5095680721029195,0.1026077642348619,-0.15351448938768314,-1.004571359670984,1.1402389792505745,-0.6181785399902183,1.3385935298844642,0.4682450979315548
-0.5095680721029195,4.079815053623722,-0.012692295212170746,1.4563444748837697,0.21034211339682757,1.617655637181814,-0.3837356961339948,1.0964549881038939
-0.5095680721029195,-0.30609830528442133,-0.192774010188129,-0.745527587612589,-0.5451990901093418,-0.6181785399902183,1.5437315494874506,-0.20590715412947136
-0.5095680721029195,0.14304533111970677,-0.16802344272697833,1.067778816796177,1.6051874121774479,1.617655637181814,-1.3134724777991817,0.4682450979315548
0.5987424847209305,-0.07760988627664525,-0.21411070627532786,1.067778816796177,1.372713195714011,1.617655637181814,-1.3134724777991817,0.4682450979315548
-0.5095680721029195,-0.3646857940597886,-0.2004552207795206,-0.3569619295249962,-1.4750959559630885,-0.6181785399902183,1.0952619398768122,-1.1593024120985398
1.7070530415447809,-0.1812794202754261,-0.174851185474882,-0.4864838155541938,0.675290546323701,-0.6181785399902183,1.3385935298844645,-0.8800594061904972
-0.5095680721029195,-0.144699245909648,-0.19789481724905672,0.161125614591794,-0.312724873645905,-0.6181785399902183,-0.38373569613399366,-1.5082692963628372
0.5987424847209305,0.11019642917605021,-0.20984336705788809,0.2906475006209916,0.6171719922078418,-0.6181785399902183,-0.7530249856797628,-1.3735731067361492
0.5987424847209305,-0.23585342418427227,-0.1816789282227856,0.2906475006209916,1.7214245204091663,-0.6181785399902183,-0.7530249856797628,-1.3735731067361492
-0.5095680721029195,6.488104566787957,-0.0058645524642671155,1.4563444748837697,-1.4169774018472294,1.617655637181814,-0.3837356961339948,1.0964549881038939
-0.5095680721029195,0.08851577981546968,-0.22093844902323148,1.1973007028253746,-0.25460631953004587,1.617655637181814,-1.0701408877915297,0.7474881038395967
-0.5095680721029195,-0.23166769617794333,-0.17058384625744222,-1.5226589037877742,0.21034211339682757,-0.6181785399902183,0.012560526042641336,1.1423973499925806
-0.5095680721029195,0.13893486843360695,-0.19704134940556878,-1.3931370177585767,-0.66143619834106,-0.6181785399902183,0.40885674821927614,1.0964549881038945
0.5987424847209305,0.09508820674731372,-0.20898989921440014,-1.1340932457001816,1.5470688580615886,-0.6181785399902183,1.0952619398768122,0.747488103839597
-0.5095680721029195,-0.34458054323415704,-0.19021360665766515,0.6792131587085842,0.675290546323701,-0.6181785399902183,-1.4664371099681646,-0.5548740383937685
-0.5095680721029195,-0.10410749269705546,-0.16375610350953856,-1.004571359670984,-0.312724873645905,-0.6181785399902183,1.3385935298844642,0.4682450979315548
-0.5095680721029195,-0.5039006295705712,-0.2277661917711351,1.4563444748837697,1.372713195714011,1.617655637181814,-0.3837356961339948,1.0964549881038939
-0.5095680721029195,0.03748017341980918,-0.17058384625744222,-0.745527587612589,-1.0101475230362151,-0.6181785399902183,1.5437315494874506,-0.20590715412947136
-0.5095680721029195,-0.3991041380805387,-0.22349885255369534,1.4563444748837697,0.9077647627871377,1.617655637181814,-0.3837356961339948,1.0964549881038939
-0.5095680721029195,-0.30995930176233005,-0.21581764196230377,-1.5226589037877742,0.8496462086712785,-0.6181785399902183,0.012560526042641336,1.1423973499925806
1.7070530415447809,-0.05622291261491271,-0.20557602784044832,0.161125614591794,1.024001871018856,-0.6181785399902183,-0.38373569613399366,-1.5082692963628372
-0.5095680721029195,-0.12700192490789886,-0.2243523203971833,-1.004571359670984,1.7214245204091663,-0.6181785399902183,1.3385935298844642,0.4682450979315548
-0.5095680721029195,-0.3821307593364966,-0.20984336705788809,0.5496912726793867,1.314594641598152,-0.6181785399902183,-1.3134724777991815,-0.880059406190498
-0.5095680721029195,0.1490554045968571,-0.20557602784044832,0.6792131587085842,0.09410500516510922,-0.6181785399902183,-1.4664371099681646,-0.5548740383937685
-0.5095680721029195,-0.2853343115231536,-0.18082546037929764,0.6792131587085842,-0.66143619834106,-0.6181785399902183,-1.4664371099681646,-0.5548740383937685
5.031984712016331,0.19034525915844797,-0.12364311486560475,-1.5226589037877742,0.5009348839761234,-0.6181785399902183,0.012560526042641336,1.1423973499925806
0.5987424847209305,0.11576513994505017,-0.17314424978790607,-0.8750494736417865,0.3265792216285459,-0.6181785399902183,1.4915581620534473,0.14305973013482576
-0.5095680721029195,-0.4652622834605745,-0.15436795723117108,-0.2274400434957987,1.0821204251347152,-0.6181785399902183,0.7781460377650458,-1.373573106736149
0.5987424847209305,-0.27160032671831486,-0.21752457764927968,-0.745527587612589,0.5009348839761234,-0.6181785399902183,1.5437315494874506,-0.20590715412947136
0.5987424847209305,0.08966848834914472,-0.21923151333625557,1.4563444748837697,1.314594641598152,1.617655637181814,-0.3837356961339948,1.0964549881038939
0.5987424847209305,-0.3272834695626064,-0.2260592560841592,-0.3569619295249962,-0.8939104148044968,-0.6181785399902183,1.0952619398768122,-1.1593024120985398
-0.5095680721029195,-0.5106401469019753,-0.22947312745811102,1.4563444748837697,0.26846066751268677,1.617655637181814,-0.3837356961339948,1.0964549881038939
-0.5095680721029195,-0.10924748155394468,-0.17655812116185787,0.5496912726793867,0.7334091004395602,-0.6181785399902183,-1.3134724777991815,-0.880059406190498
-0.5095680721029195,-0.4227227868604727,-0.22008498117974354,-0.745527587612589,0.03598645104925004,-0.6181785399902183,1.5437315494874506,-0.20590715412947136
-0.5095680721029195,-0.4278575507068563,-0.21240377058835194,0.161125614591794,-0.25460631953004587,-0.6181785399902183,-0.38373569613399366,-1.5082692963628372
-0.5095680721029195,-0.45896602689303895,-0.17314424978790607,0.2906475006209916,1.1402389792505745,-0.6181785399902183,-0.7530249856797628,-1.3735731067361492
0.5987424847209305,-0.12899886590703824,-0.16973037841395425,-0.6160057015833914,-0.312724873645905,-0.6181785399902183,1.4915581620534473,-0.5548740383937685
-0.5095680721029195,-0.4594239551383576,-0.22179191686671945,1.1973007028253746,-0.022132103066609135,1.617655637181814,-1.0701408877915297,0.7474881038395967
0.5987424847209305,-0.09945523818793288,-0.21837804549276763,-0.4864838155541938,-0.19648776541418667,-0.6181785399902183,1.3385935298844645,-0.8800594061904972
2.8153635983686307,-0.25652459178837134,-0.11852230780467703,1.1973007028253746,0.5009348839761234,1.617655637181814,-1.0701408877915297,0.7474881038395967
5.031984712016331,0.012851254151685502,-0.14241940742233974,1.3268225888545722,-0.3708434277617642,1.617655637181814,-0.753024985679764,0.9617587984772057
-0.5095680721029195,-0.3988486614821415,-0.20301562430998446,-1.3931370177585767,1.6051874121774479,-0.6181785399902183,0.40885674821927614,1.0964549881038945
0.5987424847209305,0.14004311385584625,-0.15351448938768314,-1.3931370177585767,0.5009348839761234,-0.6181785399902183,0.40885674821927614,1.0964549881038945
-0.5095680721029195,-0.06519906996010946,-0.20728296352742423,-0.4864838155541938,1.2564760874822927,-0.6181785399902183,1.3385935298844645,-0.8800594061904972
0.5987424847209305,-0.26940446217888614,-0.15266102154419517,1.4563444748837697,0.44281632986026426,1.617655637181814,-0.3837356961339948,1.0964549881038939
-0.5095680721029195,-0.4995936413277554,-0.23032659530159896,1.067778816796177,0.5009348839761234,1.617655637181814,-1.3134724777991817,0.4682450979315548
-0.5095680721029195,3.0622086538085025,-0.015252698742634609,1.067778816796177,0.21034211339682757,1.617655637181814,-1.3134724777991817,0.4682450979315548
-0.5095680721029195,-0.20534328486748554,-0.20984336705788809,1.1973007028253746,-1.1845031853837926,1.617655637181814,-1.0701408877915297,0.7474881038395967
-0.5095680721029195,-0.11104326936209571,-0.22179191686671945,0.6792131587085842,0.21034211339682757,-0.6181785399902183,-1.4664371099681646,-0.5548740383937685
-0.5095680721029195,-0.09840855604357798,-0.1688769105704663,1.4563444748837697,0.1522235592809684,1.617655637181814,-0.3837356961339948,1.0964549881038939
-0.5095680721029195,-0.22715145784663943,-0.21240377058835194,-0.8750494736417865,0.9077647627871377,-0.6181785399902183,1.4915581620534473,0.14305973013482576
-0.5095680721029195,-0.08078431293814033,-0.1466867466397795,1.1973007028253746,1.314594641598152,1.617655637181814,-1.0701408877915297,0.7474881038395967
-0.5095680721029195,-0.23132335737381648,-0.21069683490137603,-0.8750494736417865,-0.7776733065727784,-0.6181785399902183,1.4915581620534473,0.14305973013482576
-0.5095680721029195,-0.5021813454120676,-0.23032659530159896,1.3268225888545722,-0.42896198187762336,1.617655637181814,-0.753024985679764,0.9617587984772057
-0.5095680721029195,5.902044306520053,0.17421716251169114,-1.5226589037877742,1.7214245204091663,-0.6181785399902183,0.012560526042641336,1.1423973499925806
0.5987424847209305,-0.1397772042673208,-0.1611956999790747,0.8087350447377818,-0.8939104148044968,-0.6181785399902183,-1.518610497402168,-0.2059071541294717
-0.5095680721029195,-0.21858540961809186,-0.1611956999790747,-0.09791815746660111,-0.312724873645905,-0.6181785399902183,0.40885674821927664,-1.508269296362837
3.923674155192481,0.045203609907722896,-0.1850927995967374,1.3268225888545722,-0.5451990901093418,1.617655637181814,-0.753024985679764,0.9617587984772057
-0.5095680721029195,-0.233383847534188,-0.20984336705788809,-0.6160057015833914,-1.649451618310666,-0.6181785399902183,1.4915581620534473,-0.5548740383937685
-0.5095680721029195,-0.06787059260387157,-0.16375610350953856,-0.3569619295249962,0.5009348839761234,-0.6181785399902183,1.0952619398768122,-1.1593024120985398
-0.5095680721029195,-0.44681553711443694,-0.19362747803161695,1.3268225888545722,0.7915276545554193,1.617655637181814,-0.753024985679764,0.9617587984772057
0.5987424847209305,0.15173696817324672,-0.16290263566605062,0.2906475006209916,1.2564760874822927,-0.6181785399902183,-0.7530249856797628,-1.3735731067361492
0.5987424847209305,0.13063462220213679,-0.19533441371859286,-0.3569619295249962,-0.8357918606886376,-0.6181785399902183,1.0952619398768122,-1.1593024120985398
-0.5095680721029195,-0.027775178832936852,-0.1688769105704663,-1.1340932457001816,-1.242621739499652,-0.6181785399902183,1.0952619398768122,0.747488103839597
0.5987424847209305,0.07634217870776416,-0.17570465331836993,1.3268225888545722,1.0821204251347152,1.617655637181814,-0.753024985679764,0.9617587984772057
-0.5095680721029195,0.09481600746407381,-0.20557602784044832,-0.4864838155541938,-0.8357918606886376,-0.6181785399902183,1.3385935298844645,-0.8800594061904972
0.5987424847209305,-0.2985295457147094,-0.16973037841395425,0.5496912726793867,0.26846066751268677,-0.6181785399902183,-1.3134724777991815,-0.880059406190498
0.5987424847209305,-0.4131986946326887,7.034391688467864,1.067778816796177,-0.3708434277617642,1.617655637181814,-1.3134724777991817,0.4682450979315548
0.5987424847209305,-0.3120116014980999,-0.17058384625744222,0.161125614591794,0.7334091004395602,-0.6181785399902183,-0.38373569613399366,-1.5082692963628372
-0.5095680721029195,-0.5015447710068961,-0.23032659530159896,1.3268225888545722,-0.7195547524569192,1.617655637181814,-0.753024985679764,0.9617587984772057
0.5987424847209305,-0.009238843143540613,-0.1611956999790747,0.42016938665018916,0.03598645104925004,-0.6181785399902183,-1.0701408877915288,-1.1593024120985402
1.7070530415447809,0.08769012687427881,-0.19789481724905672,-1.1340932457001816,0.9658833169029969,-0.6181785399902183,1.0952619398768122,0.747488103839597
-0.5095680721029195,-0.5046156868728449,-0.22861965961462308,1.1973007028253746,0.7334091004395602,1.617655637181814,-1.0701408877915297,0.7474881038395967
-0.5095680721029195,-0.16879756088281533,-0.1850927995967374,-0.2274400434957987,-1.0682660771520742,-0.6181785399902183,0.7781460377650458,-1.373573106736149
-0.5095680721029195,0.06590466419936794,-0.22179191686671945,-0.3569619295249962,1.5470688580615886,-0.6181785399902183,1.0952619398768122,-1.1593024120985398
0.5987424847209305,-0.11923637326816232,-0.2038690921534724,0.5496912726793867,-0.08025065718246831,-0.6181785399902183,-1.3134724777991815,-0.880059406190498
-0.5095680721029195,-0.10863468621138292,-0.16290263566605062,-0.2274400434957987,-0.8357918606886376,-0.6181785399902183,0.7781460377650458,-1.373573106736149
-0.5095680721029195,-0.43779914506325446,1.0490217020868438,1.1973007028253746,-1.0101475230362151,1.617655637181814,-1.0701408877915297,0.7474881038395967
-0.5095680721029195,-0.16982910907077886,-0.1611956999790747,-1.2636151317293791,-0.08025065718246831,-0.6181785399902183,0.7781460377650458,0.9617587984772061
-0.5095680721029195,-0.3020982181906423,-0.2166711098057917,1.3268225888545722,0.3265792216285459,1.617655637181814,-0.753024985679764,0.9617587984772057
-0.5095680721029195,-0.35058596157140365,-0.2260592560841592,-1.5226589037877742,-1.300740293615511,-0.6181785399902183,0.012560526042641336,1.1423973499925806
-0.5095680721029195,-0.4217841305217835,-0.19021360665766515,-1.5226589037877742,0.5009348839761234,-0.6181785399902183,0.012560526042641336,1.1423973499925806
0.5987424847209305,0.10176758840583143,-0.2166711098057917,1.067778816796177,-0.25460631953004587,1.617655637181814,-1.3134724777991817,0.4682450979315548
-0.5095680721029195,-0.43687123262952426,-0.20984336705788809,-1.5226589037877742,0.3846977757444051,-0.6181785399902183,0.012560526042641336,1.1423973499925806
-0.5095680721029195,-0.031653408853533814,-0.1611956999790747,0.03160372856259645,0.44281632986026426,-0.6181785399902183,0.012560526042641525,-1.5542116582515235
-0.5095680721029195,-0.3401529946627709,-0.20984336705788809,0.161125614591794,-1.3588588477313701,-0.6181785399902183,-0.38373569613399366,-1.5082692963628372
-0.5095680721029195,-0.44212216099625073,-0.20557602784044832,0.161125614591794,0.44281632986026426,-0.6181785399902183,-0.38373569613399366,-1.5082692963628372
-0.5095680721029195,0.03757450136411943,-0.2226453847102074,1.3268225888545722,0.5009348839761234,1.617655637181814,-0.753024985679764,0.9617587984772057
0.5987424847209305,0.06584515186598969,-0.17399771763139402,-1.004571359670984,-1.242621739499652,-0.6181785399902183,1.3385935298844642,0.4682450979315548
0.5987424847209305,-0.38594476156677954,2.693654236488131,-1.5226589037877742,0.3846977757444051,-0.6181785399902183,0.012560526042641336,1.1423973499925806
-0.5095680721029195,-0.3163111333701277,-0.18936013881417718,1.4563444748837697,-0.66143619834106,1.617655637181814,-0.3837356961339948,1.0964549881038939
0.5987424847209305,-0.48017651204047784,-0.19448094587510492,1.067778816796177,0.03598645104925004,1.617655637181814,-1.3134724777991817,0.4682450979315548
-0.5095680721029195,0.011743142993558924,-0.17826505684883379,-1.2636151317293791,1.663305966293307,-0.6181785399902183,0.7781460377650458,0.9617587984772061
-0.5095680721029195,0.1039166253637696,-0.16460957135302653,-0.6160057015833914,0.675290546323701,-0.6181785399902183,1.4915581620534473,-0.5548740383937685
-0.5095680721029195,-0.4752211873398792,1.6857087133288573,-1.3931370177585767,0.1522235592809684,-0.6181785399902183,0.40885674821927614,1.0964549881038945
-0.5095680721029195,0.018491860072029603,-0.20301562430998446,1.1973007028253746,-1.1263846312679335,1.617655637181814,-1.0701408877915297,0.7474881038395967
-0.5095680721029195,0.005599840680770669,-0.1876532031272013,1.1973007028253746,1.024001871018856,1.617655637181814,-1.0701408877915297,0.7474881038395967
-0.5095680721029195,-0.4930940081734204,-0.1850927995967374,-0.745527587612589,-1.0101475230362151,-0.6181785399902183,1.5437315494874506,-0.20590715412947136
-0.5095680721029195,-0.1750047928731709,-0.21240377058835194,0.8087350447377818,-0.603317644225201,-0.6181785399902183,-1.518610497402168,-0.2059071541294717
-0.5095680721029195,-0.41601782599112347,-0.19960175293603263,0.42016938665018916,-0.8357918606886376,-0.6181785399902183,-1.0701408877915288,-1.1593024120985402
1.7070530415447809,0.06675020356806002,-0.18338586390976153,1.1973007028253746,1.6051874121774479,1.617655637181814,-1.0701408877915297,0.7474881038395967
0.5987424847209305,-0.454509678744771,0.9559937071466568,1.3268225888545722,-0.1383692112983275,1.617655637181814,-0.753024985679764,0.9617587984772057
-0.5095680721029195,-0.4963578320139362,-0.20728296352742423,-1.1340932457001816,1.1983575333664336,-0.6181785399902183,1.0952619398768122,0.747488103839597
-0.5095680721029195,0.15681712809911055,-0.16802344272697833,0.2906475006209916,0.7334091004395602,-0.6181785399902183,-0.7530249856797628,-1.3735731067361492
-0.5095680721029195,-0.035659136843935214,-0.1987482850925447,0.03160372856259645,0.09410500516510922,-0.6181785399902183,0.012560526042641525,-1.5542116582515235
-0.5095680721029195,-0.2831040067944886,-0.18338586390976153,0.2906475006209916,-1.3588588477313701,-0.6181785399902183,-0.7530249856797628,-1.3735731067361492
-0.5095680721029195,0.06139454997912801,-0.16290263566605062,-0.8750494736417865,-1.649451618310666,-0.6181785399902183,1.4915581620534473,0.14305973013482576
-0.5095680721029195,0.020592316177056282,-0.2132572384318399,-0.4864838155541938,0.675290546323701,-0.6181785399902183,1.3385935298844645,-0.8800594061904972
0.5987424847209305,-0.013154029060839305,-0.1850927995967374,1.4563444748837697,0.3846977757444051,1.617655637181814,-0.3837356961339948,1.0964549881038939
-0.5095680721029195,-0.20765546675928326,-0.18850667097068924,-1.2636151317293791,0.9658833169029969,-0.6181785399902183,0.7781460377650458,0.9617587984772061
-0.5095680721029195,-0.4795910093503622,6.057171007674158,1.1973007028253746,1.4889503039457295,1.617655637181814,-1.0701408877915297,0.7474881038395967
-0.5095680721029195,-0.45925531152845167,-0.17826505684883379,1.3268225888545722,-1.1263846312679335,1.617655637181814,-0.753024985679764,0.9617587984772057
0.5987424847209305,0.155068807182414,-0.14754021448326746,1.4563444748837697,1.4308317498298704,1.617655637181814,-0.3837356961339948,1.0964549881038939
-0.5095680721029195,-0.3081680423454051,-0.20557602784044832,-1.3931370177585767,1.4889503039457295,-0.6181785399902183,0.40885674821927614,1.0964549881038945
-0.5095680721029195,-0.5055417160832325,-0.23032659530159896,1.3268225888545722,1.314594641598152,1.617655637181814,-0.753024985679764,0.9617587984772057
0.5987424847209305,-0.3449438407701159,-0.211550302744864,1.1973007028253746,-0.022132103066609135,1.617655637181814,-1.0701408877915297,0.7474881038395967
0.5987424847209305,-0.2210391316288986,-0.16973037841395425,-0.8750494736417865,-1.7075701724265253,-0.6181785399902183,1.4915581620534473,0.14305973013482576
-0.5095680721029195,-0.020929041530813878,-0.174851185474882,-1.1340932457001816,0.44281632986026426,-0.6181785399902183,1.0952619398768122,0.747488103839597
-0.5095680721029195,-0.1167605956197201,-0.19448094587510492,1.3268225888545722,0.44281632986026426,1.617655637181814,-0.753024985679764,0.9617587984772057
-0.5095680721029195,-0.33252926911143,-0.20130868862300855,1.4563444748837697,-1.0682660771520742,1.617655637181814,-0.3837356961339948,1.0964549881038939
-0.5095680721029195,0.030895756323010382,-0.20728296352742423,-1.004571359670984,0.3265792216285459,-0.6181785399902183,1.3385935298844642,0.4682450979315548
-0.5095680721029195,0.1512894999498159,-0.156074892918147,0.42016938665018916,0.7334091004395602,-0.6181785399902183,-1.0701408877915288,-1.1593024120985402
-0.5095680721029195,-0.4017910380311612,-0.15095408585721926,0.2906475006209916,-0.3708434277617642,-0.6181785399902183,-0.7530249856797628,-1.3735731067361492
-0.5095680721029195,-0.03275012237302395,-0.15351448938768314,-0.6160057015833914,-0.5451990901093418,-0.6181785399902183,1.4915581620534473,-0.5548740383937685
0.5987424847209305,-0.43644319563069944,-0.19789481724905672,0.6792131587085842,0.5009348839761234,-0.6181785399902183,-1.4664371099681646,-0.5548740383937685
-0.5095680721029195,0.15270348755093438,-0.20130868862300855,0.161125614591794,-0.022132103066609135,-0.6181785399902183,-0.38373569613399366,-1.5082692963628372
0.5987424847209305,-0.0111909678080237,-0.21069683490137603,-0.4864838155541938,0.7334091004395602,-0.6181785399902183,1.3385935298844645,-0.8800594061904972
-0.5095680721029195,-0.3600192715605576,-0.15266102154419517,1.067778816796177,-1.0101475230362151,1.617655637181814,-1.3134724777991817,0.4682450979315548
-0.5095680721029195,0.1171085655641463,-0.22520578824067125,0.6792131587085842,-1.4750959559630885,-0.6181785399902183,-1.4664371099681646,-0.5548740383937685
1.7070530415447809,-0.19438150155164466,-0.19021360665766515,-0.09791815746660111,0.9658833169029969,-0.6181785399902183,0.40885674821927664,-1.508269296362837
-0.5095680721029195,0.11453517167870575,-0.20728296352742423,-1.1340932457001816,1.6051874121774479,-0.6181785399902183,1.0952619398768122,0.747488103839597
0.5987424847209305,-0.23043596893686907,-0.15436795723117108,0.42016938665018916,1.7214245204091663,-0.6181785399902183,-1.0701408877915288,-1.1593024120985402
0.5987424847209305,0.12438155032714161,-0.22349885255369534,-0.6160057015833914,0.44281632986026426,-0.6181785399902183,1.4915581620534473,-0.5548740383937685
3.923674155192481,0.76295580665308,-0.137298600361412,-1.5226589037877742,0.6171719922078418,-0.6181785399902183,0.012560526042641336,1.1423973499925806
-0.5095680721029195,0.03062578819944848,-0.20898989921440014,-1.004571359670984,-0.25460631953004587,-0.6181785399902183,1.3385935298844642,0.4682450979315548
1.7070530415447809,0.1330807614977399,-0.16034223213558677,0.161125614591794,-1.1845031853837926,-0.6181785399902183,-0.38373569613399366,-1.5082692963628372
5.031984712016331,0.7293783590469254,-0.17826505684883379,1.1973007028253746,1.5470688580615886,1.617655637181814,-1.0701408877915297,0.7474881038395967
